employee_id,salary_amount,salary_date
36f2adda-542f-4900-a217-b5e9aa2145a0,2135.850,2024-03-30
dfd33dda-e60d-409e-baf7-1aa6977cc57b,5416.490,2024-06-25
2d15f4c4-81d2-4791-8461-505261ebd7f1,9347.350,2024-02-16
8fcd6a21-e13f-48d3-ada0-d95468c6d399,6881.690,2024-04-21
66b2255b-8503-42e7-a968-64a38e43e25b,7897.650,2024-06-30
590fedfb-d0e4-4390-a277-c99eb6cbf07a,3334.430,2024-06-11
fa382131-df16-4769-b098-08051acbd5f9,4831.140,2024-03-04
d883b7fd-bb1e-4f8f-a753-22f124af9b77,1031.910,2024-05-25
9c2da4b1-f782-4331-ba6f-9496f582ab21,7146.520,2024-05-20
2b479919-e839-4ea4-91ee-2df08ff61ba3,3376.170,2024-05-30
e8485a6d-4bdf-4021-9068-396777120f94,7068.640,2024-02-24
700364e6-7862-4860-a36e-945f1bb7337a,9031.630,2024-06-21
c40f416d-66c3-4c33-bb40-9800e62a89a9,3086.300,2024-02-22
df9d9fe3-ecf2-4d9e-9be3-50693734df8f,3533.950,2024-04-29
ea4aa730-e1eb-4347-8f47-1c34a765fd72,2402.910,2024-03-26
4bd04d23-aab4-4434-9168-b348fa3e8db1,6452.930,2024-07-03
c86d58c3-dff5-4bae-9029-94b3ad372c98,9054.050,2024-06-12
7cd006dc-a30c-4bdf-8cd7-2cd083440573,6798.590,2024-03-13
f7847977-0d75-406c-b3fe-b0ce8f5c3a5f,6134.270,2024-07-23
b90f2039-3bfb-425a-9c04-92ee0b1f7793,7634.790,2024-05-29
0aea3482-de56-4918-b0f4-33df1c76122e,3326.290,2024-06-29
2aeb2116-192d-4400-b315-4543938a8efe,9249.050,2024-05-10
2c1f3683-999e-4e79-916d-81968c9c9dc5,5095.490,2024-06-02
a2872445-ab50-4e3b-adaf-4dde1aef444c,4354.410,2024-06-17
19acf4a6-74ab-45b3-bcd1-b7594385670e,4657.990,2024-02-10
e16febbf-f2b1-4a4e-a6dc-95b4dd8f954d,1319.780,2024-03-30
e42c287b-158b-49d3-9e3b-161911bb9b01,1278.590,2024-04-15
41b168a3-12dc-4bb7-acdd-8be925099fd4,6009.410,2024-06-28
6949b124-cd27-4398-9f56-fd43965130ef,2980.490,2024-04-14
90409cbd-d5cb-46cf-b15c-4d88398b3b8c,6990.410,2024-04-18
cb7b5bf5-bf04-4945-8e98-3f91f7d7d893,4442.250,2024-01-16
6c8d5e5e-0b19-4307-a98a-d535c5c41780,6582.380,2024-02-10
aa3eaba8-e8bf-4c91-87df-d10af38652af,3787.990,2024-06-10
6601f581-b179-440a-bdb9-9aad14384c84,6898.320,2024-05-02
32e7cca0-5e47-46c3-aba2-e68b9fa5d46a,4165.220,2024-05-17
373da1b8-85f2-4f39-afb0-7ca1ecc96312,8921.170,2024-03-06
d2353d4a-8448-46fa-9478-11965fa8ce97,5668.320,2024-02-16
8f329ec6-8d7e-478f-8bc8-c9379647ae47,4421.900,2024-06-28
772c1264-93bf-4b47-9161-6f7428e00950,9581.350,2024-05-31
5abaa6b4-2c77-47e9-99ad-aa5e57622483,2565.950,2024-05-25
b06e2e41-89da-4db7-b11d-10563c6c701a,9339.780,2024-03-24
eb57fcfe-dfba-42af-be5e-53f513fba5b9,8800.690,2024-01-12
ed7c97aa-9302-445f-9f3e-a292108b20ce,8158.440,2024-03-10
d5c7f9fd-8cf4-4cc3-80d3-8447d73289a4,5024.380,2024-07-11
a8f42066-9286-4447-b13c-59caaf924650,8307.440,2024-02-24
8324a5d4-0db8-4e58-af7a-34036be66c43,1987.680,2024-03-24
2bb1c022-e03e-409d-8f9b-e01f8f332386,5761.360,2024-05-10
480d21b8-13e5-4565-9c7d-e4294a2f5d0e,9999.960,2024-04-06
c5cb448a-4576-4e44-9bdd-02cbe83a7a28,4928.030,2024-07-04
52dcf5ca-d8c4-448c-bef7-faa06950662d,9128.370,2024-04-09
14f9fdbb-0ae8-4a0c-bdd7-c08c529a8545,4446.220,2024-03-31
1d799990-9f17-4069-b34a-c65d3e5afb97,8818.250,2024-02-03
a6e5dfd2-bebb-41a0-b5f9-42dd4999618d,8059.620,2024-01-06
f9129d73-7b57-457f-a70f-92104c8f3ce6,7257.660,2024-05-26
ed820426-4151-4065-b1e7-228f8d0e66bb,6206.600,2024-07-17
1d4f713b-2f78-472e-9589-768a4fe08fb6,9529.980,2024-04-20
0a515277-b7d5-4f54-b306-c2db8044b6d6,5392.170,2024-06-07
e8d03dcf-a283-4724-8c8f-5fef4e7b5dcf,4611.120,2024-05-15
2bbe2d76-774d-4d4d-9c1b-a8eb09e16ed9,7227.990,2024-03-25
91777531-ad51-4ea4-885a-eb7abd9edefa,9285.200,2024-02-10
c3ed8a0c-2ead-4395-a709-6bcd6d4b71c0,2745.460,2024-02-16
c547a4bb-46ee-4abf-9943-aed9f09eab25,2569.860,2024-01-02
157f93b2-0921-40de-85f7-f043fa28afb9,5041.010,2024-04-10
cfe1e144-e145-46bd-9fb6-11d0c5135d80,5791.800,2024-07-10
51741bc7-fe54-46f9-95b6-9d474b303054,1811.070,2024-01-10
ddd7c0e3-4f99-4798-b994-23191b261fe0,8059.370,2024-01-10
7168d223-d845-4110-bbb5-b2233281e564,5465.440,2024-04-30
bd6ff5a1-8019-4a12-aa1f-de60e0b5a9d4,4901.610,2024-06-06
6e17c683-4047-4818-9e7c-8d7fad70def3,4102.910,2024-06-28
b221d8dd-919b-43a2-87a8-0acbb76c00e4,3059.030,2024-03-25
a1a9028d-1259-419c-a370-ff835eda9a5c,5224.010,2024-03-11
4e9ca956-a18a-4efa-81be-2ee128ecf934,3954.250,2024-03-16
e8da7b4d-ca50-4929-bf05-8e6a8e0a760f,5413.670,2024-07-11
206a1783-4f10-4215-8194-97b868949d12,9623.340,2024-03-02
688e7da8-672d-4d5d-958b-f0c2727ded98,8219.590,2024-02-14
944a76d7-d112-4d6f-aa4f-b4846b085f67,3373.390,2024-02-22
6c833594-64f3-4e43-842f-2a8b533df251,9506.630,2024-04-26
6b1dbfea-906c-4982-af52-1f15df380488,6071.960,2024-04-24
0cea443d-66a9-43af-9ae4-56d073e90d7c,5345.550,2024-06-14
d8a14960-4d0d-46fc-938a-c54767dbf83e,7617.690,2024-01-04
1c4eb857-1563-43a4-a5f0-6eade7db9b26,4232.480,2024-01-30
4a855616-eac8-461f-9062-cf23fa81aa85,7479.850,2024-04-09
15270071-5601-4545-804e-044073e95250,4363.810,2024-03-27
e8e17fba-0711-4cf3-8f29-293b23d5b12b,7503.820,2024-03-22
18e872e7-e63d-47e1-8cb8-2a9360fe9ed4,2065.420,2024-04-20
ecec552c-4eeb-4c61-a608-64735f65a254,2268.840,2024-07-13
e6862af2-b4d5-4e85-bdc0-b267b2a9d4e3,6812.680,2024-04-03
1bd529e5-3d8c-4341-9b31-d38f39339597,1539.550,2024-02-13
554ad127-7f98-488e-ade9-7daf2b8ae2da,4415.640,2024-03-08
a1646368-ce1f-4dcd-a612-1b9b7570b5a6,2191.580,2024-01-15
03656f41-8b38-417f-aa90-1706927fabcf,2617.210,2024-02-27
060b97cd-3fca-4265-95c9-b050034b6759,5850.260,2024-04-10
cc6d5be3-bd65-47bf-bb93-61189b07fc93,2801.070,2024-01-16
bd7485ed-6f52-439d-bcfc-c00a71e49e5c,5520.860,2024-06-16
97470a6c-18b5-41a2-9b9a-c34666eb2d3b,5181.390,2024-01-21
2464f8fb-0eff-4a81-bcd0-0f2047aaff90,1495.040,2024-06-20
298be338-15d6-4846-946e-4bf66980e9c0,5509.250,2024-02-23
24c9dd7b-efb6-4bf6-b957-a439647622ad,3689.000,2024-03-08
bc168b83-27b2-4506-83ba-114bb6c062c9,7154.090,2024-01-23
a833c36a-f38a-4f37-8ad5-db50b10ce9f4,3364.870,2024-04-26
e7368074-54b6-457c-aff2-3c30e633ed87,3561.000,2024-03-02
a4747d37-1679-421c-80f4-99086ec883a1,4877.840,2024-03-21
67cfe106-ab14-4f3b-93dc-593ae8bbefe1,1087.660,2024-02-01
81d8a3b3-5a1d-416e-9f96-e5f8577f45a5,1941.390,2024-01-04
bb15b293-dc78-4a99-90c7-cce41346ce6c,5925.440,2024-05-05
59369990-82be-47e3-88bd-839f23900338,7207.570,2024-04-12
8dbfb64d-fc6b-49a5-abf1-47de5bb90823,4062.930,2024-05-30
0f8d8edf-03be-4ab4-a268-2fde57754f44,8039.960,2024-02-13
9d747f79-8c0d-4175-8208-c5028310d350,7879.790,2024-06-16
909863ee-4224-4f1c-870a-0962ae5ebed3,3614.920,2024-04-06
179af194-1b4b-4268-ac59-27a47d98d4e5,7057.730,2024-01-24
c43819d6-24ff-4ec4-bd65-08b60a563064,5855.770,2024-06-16
5239dc4b-3342-400b-83d4-dadf89d076e1,4203.850,2024-06-27
51ba116a-0ecc-4bf9-8886-1eaa9dcd63c7,4464.820,2024-07-20
bc5e3f26-9029-4bc1-b8dd-be1f1b717af3,1603.770,2024-07-08
e36a2c72-9ac0-4290-8751-b8bc99ab7ea6,5633.050,2024-02-07
0c3701ae-5783-4b60-b924-408bc5bc0a55,1614.380,2024-02-29
6b3e9fdf-e880-4fbc-8b0c-b3c951a7a299,1280.980,2024-02-02
028c35d1-3dcf-498b-bf4c-52e83ac95f06,7485.400,2024-06-10
7a04dab8-31f2-464a-bdf2-d1bcd38a6fe9,3770.670,2024-03-04
7d7c3b14-b78e-4c62-9eb3-8a242ca7517c,7679.140,2024-03-19
b42911a9-df41-4ff4-add2-14e4c34e391f,8894.530,2024-06-10
dc910f53-67b9-400f-89d5-f02c223092ab,4132.950,2024-01-20
42180cea-89d1-4f44-8ee0-543b29aaf358,1653.940,2024-03-20
e52a2d8f-8902-4e30-84b4-f27d6c3798f0,6728.430,2024-05-19
b8740ba1-95d3-4a8d-94f7-a884209ebfa1,8638.880,2024-04-21
480b648a-38cc-44c7-9922-ad6dd2da1c49,4625.330,2024-04-16
069c55fd-5de0-4805-a362-161f2d4e29cf,9666.210,2024-02-16
315e13f5-b375-4405-81f3-23d37ca5e44c,6446.860,2024-02-22
e26d3994-4bd1-4a0e-8009-ba5903a3afe8,3054.160,2024-05-24
b614c80b-a657-423b-8959-b43c5bb8dc45,3785.740,2024-05-29
4405dbab-690c-417c-9037-7e84f8036cf8,2719.330,2024-07-03
f30a7a64-f1c8-40c7-9a86-9472daedde99,1711.660,2024-01-28
5abf8c05-b215-459a-9f76-e84584fd84b2,2289.670,2024-03-21
47fc9db6-784c-4362-9231-88f77c2df5ce,3341.820,2024-04-05
45f36cac-3eaf-492a-9a9b-3762787cfb00,8368.540,2024-06-09
b516d0d4-ee70-4e71-aa76-1893ecc708c0,7880.680,2024-02-28
ffa8aed1-78e7-4c44-b745-bda55a7ade41,9271.870,2024-02-29
24f55ba6-06bf-4480-b91c-32b7ca691b64,9202.040,2024-03-04
f12f241a-61a0-4dad-b406-ca31585c7a7f,4606.340,2024-01-12
ea17b5f1-7e26-4238-b2e0-9e747503722c,3876.700,2024-02-04
2c7ac7bf-ff60-4c8b-9e10-c72799d9c32b,3591.380,2024-02-13
38dd8cf0-d3df-4b4a-81d4-40e157e4b1e7,6012.370,2024-03-06
fb0610fb-e4e8-40f6-a3b2-b39052bb8bb3,3169.430,2024-03-14
965f07f5-aafa-44c8-99f4-2386ef4f6e0a,1268.920,2024-07-22
c7019c81-b4d5-4e03-8d79-e41c942f0e99,4302.800,2024-05-16
0fc0ebfa-d0aa-4c66-8c6c-f4c16ec30535,8997.560,2024-01-23
6a8027ce-ecc5-48a4-aaea-2aacd42586c5,3793.740,2024-07-14
7b2ad586-5ef7-4ca1-af73-5e45d77338a7,6733.070,2024-02-21
1ffd7307-359f-4203-a077-7185c499607a,4019.920,2024-05-26
5362241d-5bb6-4cc6-9dc2-c0daac862fee,3115.640,2024-06-14
95effa85-06ce-42e8-835f-c5141a3e3b23,1661.950,2024-03-19
ad2f0095-614d-4025-b441-6d3b68bc9abf,8907.410,2024-04-20
d9cb780a-c71d-4722-8bcc-75ce05d6d632,5216.090,2024-04-02
5a673674-38a4-43e8-814e-4d65c4045ede,6445.970,2024-06-18
e5b47eda-abc9-4a9d-bf85-a3c311535236,3154.190,2024-05-29
48eb8c9e-727d-47f1-b58b-e750feb392d3,9005.670,2024-04-06
44302bf4-a87a-4694-a37d-a4cd8321c24b,9165.860,2024-01-08
47d8fea6-3ba2-468f-a5a3-a876a615ffa5,4523.590,2024-06-04
761466b3-8d7e-4ddc-a185-0bf0a274c87b,2075.470,2024-06-28
d93a41d0-a3bf-4449-a214-e6dac1073f1f,1280.620,2024-04-07
261543d1-5b97-4f21-aa41-2f12d331f701,7543.460,2024-05-05
d96f151d-bd69-411e-911f-78c04b35a1b6,6190.640,2024-07-05
a85c72d7-3b51-432e-87b8-da89b67e1ab9,4503.580,2024-03-03
b10f6bec-b6a5-4ded-9373-845e2d9b3cad,1416.870,2024-05-02
626af71c-6d7f-4236-9fb9-9d3f9b0715d3,3022.650,2024-05-14
36ef64ae-6909-4517-88f5-1dd1ed1b37ef,1038.210,2024-04-06
6dade2d9-1e27-4639-9bea-7feda07e08df,2821.180,2024-03-23
36633afb-af45-40f6-b155-775b8af914c7,1167.290,2024-03-27
35dc55d5-c39a-4551-98fe-6152101b5289,7598.290,2024-02-12
2f692e82-a883-4543-9c47-8bb8be8fd50c,2612.270,2024-03-08
1aed8880-f32c-403a-bdad-4d4a54f05be7,9696.440,2024-03-19
e1bbd26d-6637-4f8c-ac1f-fc19b457234d,8862.540,2024-03-20
bd7dc49f-bb3b-4c5b-a73f-8eccf40d6e49,8747.910,2024-06-07
b7ea6fa8-4498-4e11-b0b3-72e05d5b4f8f,2750.140,2024-06-22
f4fa9395-604f-4c4e-b9ad-9c73dec502fe,1129.710,2024-07-22
d29183fd-7c34-4b2d-ae8e-31632e3440b9,4698.940,2024-06-24
0195e2cf-793d-442b-ad7b-3d44e3c3cd74,4280.080,2024-06-22
d1193519-a79c-4ffc-9663-ec0e45a35965,7866.150,2024-03-09
f3b36872-0e47-44bc-8080-9eeb0a8b5ba1,6916.790,2024-04-13
70e5850b-bd27-4783-950e-77a7f3488550,9822.730,2024-07-15
a1fb2204-2e67-4995-b639-a94d36710170,5993.770,2024-04-03
11990c0b-ed0c-4703-8c3c-1bb8beb505d7,3917.030,2024-06-15
68f640b1-207c-41c2-b2c3-e88de1babb81,9910.590,2024-05-18
30f82d35-38f4-4ac0-9262-68e8ca849eb0,6775.690,2024-06-28
fe7f3417-a01c-4167-961e-e445f6583db0,4338.110,2024-05-10
3d4fa1d2-56f6-46c4-9787-dcd23aa673fb,1860.160,2024-07-22
34fa8f9d-741e-44f9-b5c2-bc23e26ba6ac,4985.610,2024-01-19
c5ae0884-bc0f-49a0-9987-0734cac5268f,6686.750,2024-01-08
124a8e99-9e87-4bdd-b623-a39bad05076a,2410.710,2024-02-26
da1c0ae0-2e6c-42dc-b296-2fb72db0a44e,4102.310,2024-03-26
c9227f9d-54d5-4183-9cbc-2cb056928d41,3479.480,2024-01-30
fce5aec6-a186-402a-85a3-fb01c2b545b7,2153.530,2024-01-21
1d39535f-5541-4bdd-95e2-3411465e3bea,7577.640,2024-02-12
4600a22e-0732-4c36-b4c4-840f2703a2ec,2700.470,2024-07-18
d5a46ec2-92ad-43e9-bbff-678329e14bfb,7359.070,2024-03-22
d19a0af8-04d6-47e1-8c04-d9e03bdef326,4702.940,2024-05-19
9a13606d-2932-4ef0-8cc2-9a988b750694,1689.070,2024-07-17
4250c8df-aeea-45c7-8ebe-22dff78e4225,2876.170,2024-05-19
3bd4f49c-f92c-4f88-adab-4e61d5ed3cf2,8302.260,2024-03-06
202a7e37-d92f-4e2f-8c8c-41a085a62b70,3880.670,2024-03-13
d3230c79-a269-4a1c-8cbe-360ffc8d0eae,1084.760,2024-03-29
216ff69f-230b-4a01-90b5-84dea7df8fb6,2603.180,2024-07-16
5b24049e-1db3-4ec7-a7d2-c4dd0f9bde18,5428.700,2024-05-30
2d52ab17-1aee-47ef-90ef-ec484ae9c713,2972.060,2024-06-10
b5a7c073-f40c-40e9-9508-1e4845777727,1034.460,2024-03-11
c1da9ac9-1c6b-4687-9297-92eae4c0e5eb,8504.690,2024-01-11
a4cdd587-04bd-49f3-9dd1-45b78409e36f,1838.640,2024-04-02
29d9003e-2781-493a-9fd8-909e00ad249b,8457.030,2024-07-16
fae43b8e-f3e3-47eb-b968-66a4f15c1071,6187.350,2024-03-23
378f334a-8a6a-4476-b2c5-3d9f3209dfad,4071.860,2024-01-08
7dc3e0e3-f474-40f3-b67f-fbf07315967c,4055.450,2024-06-27
cbce6c55-de2f-461b-ac53-35bd7d2fdaba,5301.260,2024-01-07
7d4f80be-b473-4799-87ee-8d26dde949d1,9272.770,2024-01-21
02807f6e-6d50-4ddb-8c29-ef32113a21d9,2946.340,2024-01-06
313c0925-ba67-4012-a350-640d374a4195,8898.990,2024-07-08
c3882e31-44ef-4156-be2f-7527566ef26d,3481.880,2024-03-17
07a72349-343c-4946-9760-220a5b36f650,4872.200,2024-02-04
059fddf0-6a43-4dd4-8666-a05a875ab064,9110.120,2024-06-18
fdcb6738-e221-4ee6-9c1c-ca7b29a959bf,4601.050,2024-01-08
f140e3b6-c5cc-41b6-bded-ba7108c187cf,1816.760,2024-06-04
9cff1c3e-4aae-4aac-ba4f-57dacf5f758d,8408.710,2024-01-06
ac46af4d-e54f-413f-99d4-c019e66aacc9,7387.230,2024-05-07
15a3b5e5-1d6a-416a-a620-a9ad5bf40324,9757.350,2024-07-22
430f3892-c613-41a0-9d58-1a6969f831ec,8021.410,2024-06-06
87f61777-2d9e-4ba0-ad0f-9296a8a97d49,6038.510,2024-04-02
f9bc9738-4025-4fdf-b762-2f65efdf7781,6179.930,2024-07-12
ef41225c-5ff3-4ddb-8062-9033fb3d31c8,8698.960,2024-02-29
740ddf75-208f-4e4d-8154-8a89ff9b5fd1,8800.100,2024-03-13
ee4c1181-019a-42bb-8bf4-3da573579fb4,8696.830,2024-02-15
485afa5a-ef27-4004-b637-122143bca37d,4438.940,2024-02-04
a50cf40b-3514-4709-aa4c-8b96ce9fa0d5,6558.970,2024-03-02
8dae261d-7151-4c4c-83a3-1a083ee2b3ef,4926.490,2024-02-11
047ffb9d-8fa9-4266-869c-6ef0b93b4768,7835.930,2024-07-04
34563873-8ce8-4b89-8603-58b56334746f,8318.510,2024-05-05
41b43006-071f-4d6b-9848-390ab9d04b5f,1971.970,2024-03-22
b5cdea3a-5f85-4d4c-92d5-8e88f01dac06,7596.660,2024-02-09
0df6f846-87ec-4dc4-9021-971e79fd6b51,4551.160,2024-07-04
cf94acdf-ad71-468e-b68b-b34a2b6c7891,4299.700,2024-07-04
31df00b2-4f1b-40ae-89b0-5caaff80173a,7543.970,2024-01-19
a7fa6de2-9fa8-42ce-9497-5c0c4c321ac4,3027.500,2024-04-23
3cb6e95a-22e0-4c74-a417-e2f9d5d0e561,7444.120,2024-01-05
149a27c2-5801-427e-9bf4-8ffdf46a272b,4592.570,2024-02-27
dc6ab9b3-5fe6-42db-bded-d65332af775b,6762.370,2024-04-13
de25ce87-d9c9-45e9-b8e3-71f3dedecd09,7334.690,2024-01-16
3b0ff341-2988-4dc5-9d25-b1845c8131d1,1333.890,2024-02-21
db8123ae-385a-475e-a0e3-138d11bcbdfd,3577.570,2024-07-23
7152755d-7a62-4688-aa98-dcf9aeacf54a,1910.590,2024-07-07
b789ce29-e70c-4752-b666-4b9e48e89569,8081.060,2024-02-15
97601199-f887-43b8-aa8e-7f4b030324d7,3678.540,2024-06-29
54f040b5-c3a2-4767-afac-71bcb2cb9a80,3916.770,2024-04-09
6bddc747-308a-4592-b694-70e4c5b174f5,8165.460,2024-03-07
244e01e8-be39-4eec-9d12-c58f66d7084c,6757.130,2024-04-09
b9c424a2-02a0-4961-8bcb-c501241b6a73,3391.040,2024-02-03
c760a15b-b909-459d-a17d-3d2fd9393b0c,3273.510,2024-02-22
91aa36c6-4dbd-4bfe-9123-fe729f85de66,3646.470,2024-07-16
8c6b1c25-1a73-4b2d-a27c-88a15a6499e6,9631.580,2024-04-05
dae90a06-df0d-491b-b160-eb9ef70bec6b,7483.610,2024-07-10
5b4f3ab1-d0cb-42e1-a9d7-a31f97da2b05,7912.150,2024-03-28
576bac04-00c5-424d-8ae8-8289584d95f2,4349.620,2024-05-28
35af1dff-cd46-434d-b5de-e52ad54c50d2,8776.780,2024-01-23
12dcedbc-f1c6-4991-89c2-273c9f49e8e4,8255.670,2024-06-03
21600996-8bec-4671-bf7c-25ae255f4299,3378.170,2024-06-10
61b51789-e7e7-4292-8b8f-371e6c344c48,4779.180,2024-02-01
fe352eb3-0cd2-4e43-b363-8cc84996dc0f,3027.580,2024-07-18
12631f5f-2ba4-40fd-a5e3-50b6fe4f0aa2,1022.610,2024-05-16
02f58b84-df26-43a1-9496-e50262746cb5,8626.880,2024-05-17
3c2adc0a-1d07-4b49-a11c-4818d554508d,2793.650,2024-01-03
281add2a-6061-4d83-abcc-0e8ba41d4f7a,1523.490,2024-07-19
9d089ff0-d00d-4d27-94fd-2b1e9a8ff2ff,6669.760,2024-04-21
a4022c79-9c4c-4426-b764-265a7828c9e0,4428.580,2024-07-18
ad6b1f20-c71e-40ba-935f-752f4403bd29,4199.300,2024-04-22
1fe1955f-8457-4edc-82a1-fdb4677bb24a,1880.930,2024-02-21
a2e0ee30-e465-4d65-b6a6-5b194237dfd2,7089.090,2024-06-02
a01713df-cf4b-4fac-ba01-7f4213afc1f1,5220.740,2024-01-09
7c83066d-e65b-4093-a494-0d40e9c2fd10,5655.650,2024-07-18
8731c819-ae84-4347-8d12-1e869e5c53f4,9192.370,2024-01-16
7ff579f8-9c8b-4a27-ae87-969c20ce9523,3380.580,2024-05-13
ba43c3e4-324e-4b4b-a643-eea300ea61ca,7466.720,2024-06-14
9f2372a1-fd7b-42c1-b162-1b8f2c4bb234,8856.120,2024-05-06
aa9abd2d-c420-4fb9-9be8-321b12e908f0,8220.220,2024-04-23
c4539cc6-2d7e-4a1f-a8a0-709f4e6d78e4,5981.370,2024-02-26
631c7481-93a9-4fda-9987-7ff2973b45a7,3941.850,2024-03-15
ec9ca685-7d8d-4f9f-8d51-10edc5bbd8d2,3556.240,2024-04-24
069ec94b-5070-416f-b8a8-3676943642ff,1072.720,2024-03-21
f4b6a8bc-b46c-472c-b439-908448724e60,2704.440,2024-01-23
cbdf0dd3-fe13-4fd8-9c45-11e5879bbb01,3889.890,2024-03-01
59b1d4ce-4117-425c-a342-79e406e49c49,8265.370,2024-01-04
c46cce40-30d0-40e4-b308-3aa0bb278af3,2280.090,2024-06-11
cd9fee3d-4242-4cb5-9436-d743671e838b,5471.540,2024-06-13
56373a99-3889-42f1-9228-d4516c6672f0,5862.350,2024-01-31
f6cae67a-6384-4055-805f-fb2e00e1713b,3320.380,2024-03-08
484e030c-6acc-4f18-a5b9-b063cd0b599f,3427.910,2024-05-23
2aa821c6-d36b-4fd1-a06e-560ef1012f03,5103.890,2024-04-07
711fbf89-c63c-4269-85db-c80a6265b9c7,2639.250,2024-04-16
58c5c9be-dcd3-4f8c-ad54-0b38e31a2fa8,9944.450,2024-02-15
e81a8d1a-0b31-419f-a5dc-901bcce31808,5378.730,2024-07-11
32fd5c13-99f5-4396-960c-f5b48b02efe2,1385.730,2024-06-28
a4428633-6108-47b2-a517-9a55d9ce7598,4935.390,2024-06-25
1cc1f552-f2fc-4c74-84fb-dc8e87c6445b,5932.450,2024-04-09
eaf7e662-f467-4027-a34b-b614aadbef88,5824.270,2024-04-04
76204671-6fdc-42d9-bad9-6e2c3f41705d,1201.940,2024-02-15
024c73a9-ff99-45d3-96ff-a9045f27fd7f,4375.360,2024-06-17
1fc285b7-2ee8-408d-af8e-c60efe78b59f,5738.700,2024-02-07
14c726a4-26a5-457e-a88c-abbef61d9f52,2784.710,2024-01-27
ae775771-e882-43d3-96f3-b582ec02de4d,6562.840,2024-02-01
fc8f99de-72df-46a1-b33c-8b173ad6bade,6456.730,2024-06-06
cd481b7f-0882-4fba-8685-57d770b61774,3623.400,2024-01-23
0538f871-3fc0-4c36-821f-39bdc56c118f,6990.980,2024-04-18
dc8d8f0b-762b-4730-bf4a-ead8ee36c6dd,8234.030,2024-01-03
8b6c86d9-bd80-4cc0-b908-3d6bc486f07b,3171.210,2024-01-07
06163df3-18b0-49de-88f0-d589596d7ae0,4148.870,2024-01-23
835d98a8-e1dc-42a5-b83c-098cb9691156,4906.900,2024-01-14
8514235a-91c4-45cd-9f44-aca43c71833c,9772.370,2024-01-10
42ac67a3-376c-425c-ba80-3f27a75de7e5,6651.140,2024-05-07
7de1ca37-67ab-407c-ac34-21d3209625be,5045.690,2024-01-08
741d3b77-8761-411f-af01-27210fbb3ea9,2652.800,2024-07-01
64890994-4618-4425-a473-79d13f9a2e72,8340.930,2024-02-03
0bad4c0d-9dac-44b9-9cd7-817fd84c1558,3398.960,2024-01-11
34f8a577-26b8-418d-a8a4-ac6ad74f0cc3,4871.610,2024-07-02
b12eee96-bd8b-4365-95bb-b2dd3e3a77a6,6947.540,2024-02-21
f0a2cf0f-fa51-43c2-9f11-f03b715f1b89,7204.010,2024-03-04
5adc28ef-e932-4028-91cc-ef631e2e6136,2833.570,2024-07-07
0c77d162-8bff-4b7d-a0cd-163668135410,6023.240,2024-01-15
38cb803a-c802-4e20-b3d3-a95809aa1d93,5423.220,2024-06-07
76e8a554-82dc-471a-94c2-72f2c7bd8f01,7965.380,2024-05-08
15d1bab0-c3e5-4cbb-a5d0-536f734f6451,3843.510,2024-05-03
c0c4f16b-a46a-4acd-b600-1e3b7e6b918e,8981.280,2024-06-24
346327aa-0c7b-4d40-908a-f1d870de0f77,8702.280,2024-01-12
1ee2b449-6dd8-4eaa-ab3d-53add9c88555,2016.880,2024-02-24
c5ef2091-6dc8-4b2d-a3c1-88c9e371e10e,5296.090,2024-04-08
5be65669-ed70-4304-bf35-1c8f4ff69d1d,8353.430,2024-06-27
82a14ffc-e4fa-4cda-ba5f-db2947675393,1835.430,2024-02-06
c49854e9-0e78-467e-9e59-7eeda772b1c8,7932.780,2024-01-14
de84abc3-6738-4895-bb1e-0d4256c321c1,8806.720,2024-02-19
34c54d64-4f9c-4363-9902-9b9bfc7b86b4,1712.850,2024-02-29
1d27e061-264b-4c04-a0d8-3a314c467d17,2153.550,2024-04-21
50b6cc0e-9524-44fb-8715-41b850cab53d,4354.730,2024-07-21
8ce0db75-b05d-45f7-8841-380ebd84a4d1,6020.990,2024-05-22
38a17d14-5dc5-496e-8431-3db4c815edcb,4542.490,2024-02-27
fbb354b7-d97a-45ab-b74c-3e88d9ec0508,1785.230,2024-05-04
60208a5d-9c96-4232-8238-1005d9fab7cb,4814.380,2024-07-17
bf995a2a-78cc-4dcc-ba97-d349a5ccf98e,9492.220,2024-03-16
7a90907c-1658-4d13-9a8e-5a2601e3b4ce,6294.280,2024-01-24
518d04be-d47d-4d69-b883-6421dd6f86fd,2074.430,2024-02-01
6da883c3-020f-4c22-a741-643d883dc8a0,1957.650,2024-01-22
31929ea2-e366-4886-82f3-f3160c7d9d55,3886.130,2024-03-11
18c38771-45c2-4d26-9706-40adf6c3dd93,2443.390,2024-04-06
2c55b745-7eab-4343-a0d7-9a2506eedac7,8212.420,2024-06-06
6d4cfda8-3d3c-4527-a391-5f90e669e24f,3241.140,2024-06-22
86dc4e00-5c94-41fb-9e0a-657dfc150ce4,3880.730,2024-03-17
ca5c9bb2-02df-4a3f-87ef-555a914492df,7967.260,2024-07-15
546168db-fbad-4f95-adbd-443b89b81795,3849.840,2024-07-05
9a631ff4-db1d-4bec-8284-650f68c3df58,8413.480,2024-01-31
3f2df10e-e862-434f-9feb-bfeadf4f2af1,9009.210,2024-06-26
