shift_id,employee_id,shift_name,start_time,end_time
19637243-25fa-4ccd-95b3-df199bc137ab,4984e468-9cc2-42eb-b29f-0d6e299117ca,loss,03:28:32,13:43:15
260e6b3d-f761-4b3a-a609-61fc97dd0a09,be898227-77a5-4e0d-9ecb-cac1de52c10a,authority,17:00:45,23:01:28
2b62f42a-b999-47d0-8a6f-3a0d41cbe28a,06b2e132-26e5-427e-ac37-06c3fda2edff,authority,02:47:36,05:42:04
4472ada6-3dfb-49a9-94fc-d9b1f3ef7d7a,e0db57dd-f686-4e48-aa94-0132afee6215,collection,13:28:31,21:17:05
3295bd85-2634-402b-9406-4fe85606e2fa,8c4b445e-fe75-4f22-b947-74f3537fd83e,if,13:31:47,23:27:59
c6cd5b51-f92d-4c54-9616-0ed80d08e4f1,ee944ad6-6f10-47b8-a2cb-377863488903,sense,14:39:45,23:38:36
5cef9842-bee5-45f4-bf8d-2955232c92d1,275dd22a-3f83-498a-9f6c-4fc163289afb,network,11:46:40,23:58:21
6897a1ce-9c33-4e25-bdb5-2d45f9c03d22,514f8752-fe27-4d16-a859-550470a60f7a,why,14:09:18,17:38:42
63d95597-2d63-4886-ad18-09f2329ff2b5,e50cef53-b735-4308-8b50-e453b82382be,tend,19:50:11,22:02:57
2adfd403-64f1-4b52-8241-4e7541818d5e,828ba5e0-2664-410f-9b18-84d2fdf3e742,exist,17:40:16,20:25:53
b1599cb5-bbac-47de-8c83-392fdc675638,b9c97978-5ed1-42e6-a1ca-38ce253c5864,week,06:49:11,21:14:05
53cd7d65-61e6-40a0-afb4-81bfce046824,cad3c675-a125-4568-9052-c33e641846c0,since,02:30:56,09:15:38
e02d58df-4be3-43f9-b708-e0fface3e6e1,062e8cd6-8d7b-4e24-aa76-9b3d405bc54d,mean,04:45:38,13:08:17
427ff0bf-6f3b-4f61-9483-d0ce055f392f,b5b8852f-e206-4bb6-93bd-d8b962aaa294,fact,20:43:02,23:09:19
96a86ffe-8faf-4d2d-961c-2fdaa1bf552d,d17aa9bc-3463-49ef-a772-9de510d588af,pressure,02:53:55,07:35:54
82f7244f-4444-45df-b8c0-a2ab1c8f772c,09556547-5a0b-4a23-9cc0-be62c76fa6f8,surface,00:05:43,18:00:29
a80cfd73-ce73-44b1-aff5-cb83d74baf7c,89387c97-ad2c-4a27-86f9-1b600618c8d0,born,14:14:55,20:46:11
58ab333a-1a47-4cd2-944e-1551116ea8cc,8d452862-5c0f-4a0e-a334-500b1e52615e,PM,15:18:24,20:23:05
887c045b-b3ae-4597-aa9b-b9f438a38bbd,fda5da41-7811-42d0-b033-d322d8bd554a,go,00:33:39,16:27:53
c05d922d-c245-4bff-b767-382fd25a5427,cd03f53f-a3c6-4ee2-930b-509be438fa1b,son,08:51:12,21:52:20
b2c4cf35-8303-4cb2-bef0-6a01b4a0c066,f49e40e6-8399-4e8f-9bbb-a9fd1ac29a29,shake,07:34:36,18:38:08
90d796f6-7056-4235-8d17-63fe8fca3be4,2acfe40f-390c-450b-99cf-2bb25b5d6048,reflect,17:07:54,23:47:51
b3ad915a-b5da-4002-a1db-23020a463ecd,301ac458-6d8f-4efb-b705-1597450d68ef,whom,08:52:52,18:09:00
440b61f0-3e1f-4ed1-a582-f93d5d139233,ead521a8-55af-4a7d-b76b-e3da0ec117c9,set,10:33:39,14:21:48
b7c465e3-aaf1-4835-9df4-b40a115e251a,917d409f-63cf-43f7-9560-f92997bdca1d,work,02:28:30,12:12:46
700c9154-4985-4237-95fa-204828f66103,b46726b9-1401-4471-83ed-bbd26d7fb78b,officer,10:15:53,20:20:15
4679e49c-03bc-4bdc-8179-841ebcc83c14,b28aec24-2cf4-4f3f-b436-74d603eab2fc,culture,18:36:47,22:21:51
1fada7d8-d434-4a33-8d1c-5afba6df9a93,20fb6628-4601-4428-bc94-1ce75a7685a3,lawyer,10:47:29,21:02:02
c3bd6405-bfa5-404e-95ab-c4b421319876,b2d24a57-d0a9-4a53-8d1b-82bc6f3c28a9,clear,17:22:08,23:09:33
2c2da92d-4697-4a77-a0b1-2b56acb44546,f312d6f8-0c7b-4728-922a-60ec3d4622a0,less,13:03:41,19:25:25
643af60c-ca83-43e2-a10e-ce06a05c946c,dd6e68b3-d8d9-456a-9b3d-198ba634d556,hotel,14:13:24,23:40:17
eaeead3c-00c7-4f15-b8bc-2b18c1fd7f1e,6cf3b9f9-8e22-40b0-a22b-565789ae2b1a,write,04:56:21,11:34:05
1fb29608-13de-44bd-884c-c36e6b63f971,f0884812-ac43-4743-9434-df9e289b3d75,eat,11:55:07,16:26:33
a203a104-5dc3-4c73-a527-add3595c3c6a,2a2a355e-89fc-4269-9299-d1845636ba8b,page,16:57:00,21:18:30
bdc84e10-e3a0-4280-b217-9416bb32767e,94e51976-a9ea-4643-8224-b63abdc49a89,phone,06:18:17,19:45:51
e49318aa-b3a0-4f9b-ae3c-877c12cd3dd8,0e279dc2-023a-46b4-a88e-826ab5c51d4f,start,06:32:39,22:01:23
7f42dc9a-24a8-4a45-b9c7-93dbbfffc922,b4f03c51-cdc7-4539-b4b8-7236825e0f2d,wide,12:39:12,20:35:06
46174eb1-8cad-459d-bb8f-1307834c4265,af690928-936b-4fb3-823e-b8370dba392c,manage,03:16:38,23:31:00
b470ee68-cf32-4c54-8e23-67b4e962813c,589f54ec-358e-4dd0-a5fb-d63e16c2a771,home,01:42:13,22:34:39
8f245704-8f07-43ce-97be-53385a6988fd,2d6fc92b-50ce-4bbe-a74c-38301d5a7324,mother,14:09:10,18:59:38
265e0224-700b-43f1-8240-86f47bd417e0,99cae68b-274d-4733-b0a2-ba6b556d4245,south,08:28:53,19:36:51
7638ec3f-b9c0-4b0a-88cb-8eb0517b37b6,602a0512-2889-4210-9b1a-f8ad0ff6300d,newspaper,13:28:20,21:02:55
70427623-156d-4bbc-8fa2-108b6414f355,5bedf3ac-ea6a-46d2-a52f-f24552db6bb0,both,13:41:09,21:28:41
d54dd878-f3b8-4eb4-906b-d91266ab3f08,ddeb286d-d485-4cb9-a448-69c6c3a4845b,available,07:36:05,20:40:18
bf6f0a5f-c22b-45a9-9ea7-ced693b2f773,6b40e08d-d154-462d-9bc7-e29295aa2f12,ground,14:16:13,18:12:41
e2b7d095-660a-431f-a421-1348122c7639,7b6015c2-4430-42ac-a607-6a0d23e0519a,those,10:44:52,23:42:40
d3c5bd98-76f0-4f72-afdb-c54a204ae611,2acaf472-3bf7-498a-8405-cac6e71365bb,like,05:46:19,11:55:30
675edf0b-36b2-4914-8e9f-fd7fdee1ff44,1c9045ac-ecc7-403e-98f9-1b8d40c2777e,friend,00:36:51,22:50:02
90c38ccd-adeb-4349-a0d9-59b9f1639206,200d4ec2-4ed9-47af-8507-7b7f898d51f4,play,05:01:12,19:17:16
bc14cd96-925f-4fb1-afc6-a12cf14b4bc6,35c7ec42-8688-4457-acc7-8ded4540eea5,difference,03:26:39,23:41:52
53d2a0ab-bed7-4129-980c-c245eab97f86,9ed1258b-e14c-4139-a82c-836094ea016d,clear,20:11:53,23:43:42
be07ffcd-54da-4622-a610-785719a08351,39b8ea44-e9d5-4d74-8d30-b1deb36cfa0f,road,02:05:02,18:23:26
28355436-8603-4d90-87f4-23e06f68a9e8,b010efb4-8f8e-4e9a-9af3-9033c3964db2,investment,00:47:51,16:42:17
0fdf8926-88e5-4bd3-9fc6-fa3d712cffc8,7ee120ee-f7dd-4225-8f5c-f3b5dc58ea6a,lay,04:43:35,13:26:11
6aabf40b-b2fd-48b0-a426-063cc230daec,d0979405-263a-4975-8973-17805216c4e3,expect,11:13:02,16:07:41
3a5f13af-9383-4601-9c65-d4ecc66c0e69,3205b740-785f-4c9e-9f53-49bd223ba132,left,04:01:55,09:16:25
8ead03d3-15ba-4260-aca3-23260ddd5aa1,3c90e949-8019-4cd0-8528-211de7d871cc,choice,12:30:59,15:20:11
da71c987-5971-48ae-a5b1-374e61724e78,5f4e724e-fd96-474d-93d3-ccaf2f93cbda,into,18:03:07,21:04:03
c859527b-435d-4eee-bb8d-d03455cc2133,11ca7556-a834-4504-9564-06abd2bf617c,music,13:36:30,18:44:10
868dd69f-9330-43f9-b2bb-4792c59620c9,36ba39d3-f5e5-46f0-be8a-807e5c9dd486,open,09:38:54,19:43:55
086543d4-7779-4ac6-975b-3bb9a51b608f,335f7e31-eb74-4bfc-b40c-e718a5da98d2,data,11:37:46,16:50:58
46bde5ae-06de-488b-a8e7-9222174f3bb2,53b540b3-a39d-4ae8-afe9-955ec1a2473f,central,08:05:16,18:42:46
6ff64c31-e675-445a-a536-89eabbe228fc,5b2d9e99-5e28-4f47-a0bd-121c24e375b1,force,00:39:27,09:47:04
d88f1bfb-8f51-4986-905d-9ee3c8450d31,91e3a1df-17a0-4ed5-b477-21386af5b6b4,break,01:41:15,19:18:51
e47a7ca5-551d-4a26-9d00-40b3588dcd35,06cf93d8-967a-41c6-ad1d-61e29017a7aa,Republican,17:32:32,22:09:27
570ef401-bd21-4192-8163-1fd1a0dc0856,aa72feea-7d17-44d9-9683-f138fcbb1476,thank,08:03:42,17:59:56
a857e249-5e81-4cac-9b11-8631d5937f82,d56f1bea-84c9-4270-a353-2f5ac0b2587a,billion,16:37:25,21:45:11
274e2ef2-3280-4225-99aa-9d995a22d0dc,84d24887-5fcd-4146-bb56-6425845b074a,board,19:33:03,23:33:26
263a6703-25dd-4169-8e43-b0165fc55aa6,25f4450a-cd0e-4965-9cf4-0f70c3359d40,green,13:52:54,19:14:48
59633664-96ae-492d-a0c3-546c954d3115,d9b621d8-1fa5-4472-8762-9248989ea575,floor,18:43:15,21:28:02
51eb7306-168e-4f8e-80ea-4a5d2f1340b1,7f140aa6-0896-426b-b4ac-e510fff5a80c,yourself,01:34:40,14:22:42
1252f1e5-326b-44f4-bf36-0a5233c26815,6dc3d343-b5ee-46d9-ac2d-46359127b3b5,easy,04:58:12,15:08:09
61087128-bda6-480b-b8f4-de7135c0fd1b,6dd808c9-6787-46cc-87f3-cac4dc7531ec,major,09:47:41,21:38:32
ea7b2266-ef0e-4f83-b7df-998648b92e35,1e134a3a-fe69-49e6-9068-b2ac38611db4,win,01:42:04,14:43:03
d7695b07-adc0-4a7d-ab0a-bf24a73cf93f,2f2e0480-9881-4be8-b381-25766f558e55,sign,13:59:03,18:45:49
d675858c-924c-4bcc-a39d-fd2fdff0d0dc,db90e48b-3527-4f32-83a0-69111cb69cf5,market,10:35:37,23:39:35
442d6643-56cc-4040-9d14-916ea4966dfe,54a1d757-6fe2-46d3-ae9d-5e649acbaa42,create,00:06:24,11:40:24
076e9d2a-b62b-4214-bc0f-5a6b158c5266,0fdc9888-99fb-4064-a0d7-af0a358f62e0,rather,12:44:15,21:49:31
d5c3be66-fd53-409c-bc76-68018840c78a,11db7e8e-3994-4fa2-a10a-5f07a2c3b8cd,race,08:08:07,16:50:05
221262c9-e081-44b6-bfea-f1a177c867e3,907adf8a-04dc-4a69-86c6-71a54bdcce99,too,19:11:44,23:18:52
46d08aa8-0d73-4271-84e8-9029d7a66100,2a4a66ac-8742-4ed4-b597-3cb2be003e00,half,18:29:00,22:20:02
8cf85d6a-210d-437c-86e4-ef62315b1352,e7885424-9616-440c-ad17-a49a995b89e4,stay,02:26:59,12:54:54
84b4ba46-975d-4c0f-b601-8d261c661733,726dfd48-79a2-45e0-9d12-7a1030bc26a7,choice,03:58:28,13:35:43
1cea7d22-b49d-49c5-bb6e-55d15ddca6fe,ce82f1a6-68ff-4d21-a3b4-251ee23600d8,find,11:49:47,20:23:50
7efc3954-7c2f-4598-aea0-d2f1e0fee52f,d2524028-9f44-4ade-9457-def85001577d,report,06:27:44,20:45:38
ed1c0d55-581a-432e-8821-df781fa8ccdc,26d7643c-7bc6-4741-99c3-d80e0f0de867,maintain,18:10:59,23:16:54
de0f0ff2-8a88-4c30-9353-7f9d63e05d2d,e0db57dd-f686-4e48-aa94-0132afee6215,or,15:25:21,18:13:24
e36e350e-6df5-4665-a324-cb79ea91cdcf,5d3642a8-02f2-4f35-88b6-02fe22825c65,politics,16:21:37,20:44:56
daa17725-a937-4801-9566-6ed99622b40f,750810d9-429e-404c-8435-d3b61ce22f6b,city,01:16:07,14:00:25
c7437af2-7a14-4631-af02-05fe2e37981d,b1c60410-9544-4ba7-96b5-2af88541e1d3,fish,18:40:56,21:36:00
015ed7c6-b184-4fb2-919f-1aa7b9955456,aaf3ea32-83c0-4abe-a05c-a5695f9d73bc,scene,02:58:12,22:58:22
272ffe5d-bf3f-4df2-9b04-0327c94b0c62,3e31f9f3-f0e4-4743-966d-26738057a454,daughter,12:59:47,21:00:29
3e72ee5e-5136-4aa9-9986-c746696554c5,237bbe30-87f6-4f19-899a-b7be4a236182,amount,13:55:00,17:25:04
bcbb1d88-19fe-4cf9-9584-50b784926f9f,b0cc14e8-d105-4a4d-b8e4-8269f9a3c118,group,00:35:57,23:57:05
25e5782e-e2bb-4a35-8fa9-ea60b79ea56f,39345c0f-ab73-4734-a826-b126db7a9fab,pull,09:45:19,14:49:43
c10c5d45-d6a9-443c-bd7a-79414afc8b12,c30551c6-fce9-47a9-a926-22358e4a7dec,trouble,09:00:31,18:42:05
a6dff30c-4264-4e4b-9265-df8ffe4b37a9,b800aeba-5491-4899-abe1-d0f677e7d8ea,it,03:48:08,13:26:28
e780db64-cf7e-41fa-a16d-7fb4d8f03f9c,0fb06a28-5cf6-4151-b8d9-996ce8621ae0,seem,07:15:56,11:22:52
e9eb45e3-5dee-46a8-9b44-3031e5719973,4b5f6777-8e45-4779-951b-fe7213b39cb8,data,18:16:15,22:28:42
2095e03c-59bb-448d-9358-38376adf5ffd,3216dced-c9ef-4bfc-a4f2-1daabb48b186,campaign,04:39:03,16:07:05
8e2765b8-272d-40aa-9c86-a0c01c1e9252,44ee7591-844e-4023-b68a-651ec7c4479a,child,07:44:50,22:10:40
6353e799-da34-4a2b-9aa3-b6a44bc800d6,03254020-50b0-41ba-b438-251f2af1ccb3,appear,18:38:58,21:39:54
691bd7ff-7687-4549-b5ac-8caebd8baec8,95cd4e0d-d792-4a51-b267-2f752e43ed5e,measure,16:39:19,21:09:47
24d4bb97-05f4-4874-ae3e-6508a2585816,d5c53cb5-1835-44a7-a04b-44244d81176b,vote,13:14:52,17:32:27
034aeedb-1d7b-4399-86f3-015c755d7ccc,04e2b6b3-b059-4615-a388-b991a768593b,traditional,12:41:54,18:01:12
bb253335-b9aa-47dc-8ec1-31cb76f7f8a2,2cf06416-d3d9-4e95-893f-42ca427d68b0,field,00:58:37,22:22:07
596d21b9-6c09-47e5-a711-56e0724714c4,c158da63-73ed-4035-8521-fe29f2404b0b,people,14:59:55,22:48:02
eb53f7fd-d550-43c1-8b0e-4ee7051c104e,4363ec39-a3fe-43f6-bd05-03092c76851e,choose,13:28:00,20:20:24
0bc47bab-53df-4b01-807b-2ac84f453717,6c267fd4-cc09-4835-9271-3e072a262de1,reveal,17:18:02,23:16:45
05e02e95-6f61-4789-aa1f-7f54d3fa711e,e4611702-596c-4a30-979d-db5b210969e1,computer,18:39:19,23:39:21
79b4b880-75ab-4a8e-bed6-030e4d8c022e,dbd6f812-f2b0-406c-81dc-345085604c0f,economic,03:58:20,10:03:03
cb35911d-12e5-49cf-844f-f975a104741e,9c00311d-43f6-4827-8f34-557752ba6021,decade,13:01:50,19:39:23
4731054b-e2c5-4565-87b1-e746ac519d9b,954a58a4-f4e3-4e80-b40f-f4b0e762145c,process,13:54:33,17:26:13
9c9b4d1f-ebc9-4995-ad33-5331102ac247,b941c87b-907b-4d78-8da8-ddd4e56423f3,specific,01:40:41,17:48:54
6b7b82bc-d4d7-4fce-af86-1d4f0d20b101,a43eae80-769f-4361-b649-55877f758445,though,02:14:00,18:24:25
5d2b7b7b-31a1-4e76-a05a-21335e5b24a2,f0111a3b-8fce-4e3c-81ed-e909dcc1cd73,enter,14:04:35,20:03:37
6bf4630f-2f4a-4aa9-b72c-35f84917063a,e6210dd8-8882-423e-ac18-52f65b6f5644,experience,16:13:13,23:20:14
1e812021-2278-45d3-b8d1-0a6ba175761c,d36918ef-a1a2-4b24-9283-510139ebeb4e,physical,05:20:01,22:42:10
4d765099-6850-437c-b162-42df74b88163,e42e29f6-3ddd-4b54-818b-6ef5b54bc78e,state,02:41:56,06:33:34
3b8f0348-3b14-43a6-b6de-54fd73004b70,3a1b3937-c260-4dac-a156-aed758ad9455,summer,01:25:49,18:33:27
40966975-a678-4169-b55a-2522895ad520,92a13227-168a-48e5-9a18-1c3c67aad819,common,13:48:45,18:15:34
85960d4c-310c-472a-a0de-ceba8c001d38,82c37a42-46dd-45e2-b2b5-331eb3f29701,Democrat,15:28:26,22:05:50
216e312c-d528-4517-a6fc-8c0195f94da2,b3bbc9c7-91a0-4798-9775-03acf30266bb,indeed,20:23:16,23:25:16
eef3b39d-35ba-4c8d-b41f-7930f9599ddf,e5597f1d-38c5-4e68-bc94-85aec4cca849,fall,04:51:26,19:12:34
63623cbc-1a89-456c-a026-a52034b312c9,c14e960e-abc3-4199-a7ab-648f8d508a86,say,13:39:01,22:47:03
fa01f964-ef0f-47b2-8984-35a68d493e22,1c1ac962-cd7f-48c6-8332-9e9ee92b59f9,loss,18:44:45,21:55:05
a54a4e80-ef48-47da-8bbe-7611a808a8ca,d9d376be-3c77-4ca7-8382-519d61f6e34a,wall,18:36:04,23:10:26
34fe033f-c5f8-4f86-b013-ecade83c8873,07d459b1-f71f-4e72-8299-cd3a38fed8f0,lay,03:59:58,21:56:13
74cac8d0-a1b2-475f-9457-6403ef97d8c3,2e92f5b6-8ca3-4128-9921-b5fa90760eba,policy,16:44:09,20:41:52
89da146a-1685-42d4-b83f-a5b515113ccb,e7e21e68-638d-4485-b12c-bf79e4e2d51d,draw,02:13:42,15:59:02
f90a1783-3fc4-43b5-bab1-c8241a4458f3,0b87f0fc-b553-4004-8054-f05bc23c6d83,special,03:39:19,14:40:15
b1be1fa5-1cb8-4c57-ae43-04095dbed35d,6c305fb8-a562-4821-8e0a-b653af415e25,today,14:24:33,21:52:53
b0f7b80d-762c-4b86-ba4d-faa232a477b9,b9f68613-5349-48e9-b914-df14b5859065,half,03:24:29,16:46:13
33892c1b-0275-4b96-b379-c6e2fc0adc2e,9af45d35-e7f1-4f06-b2e8-6ba24f6d533d,rock,09:22:30,21:49:35
eaabbfb4-430f-4380-82aa-76cac6e22562,b955693c-ef3b-4184-a773-2720a5a926af,through,08:39:26,15:09:04
cfd92063-a0de-425f-8f18-eeefa9da5b85,42ca5f7c-8d7a-4aef-a07e-e23bab8593e9,yet,06:12:23,13:35:04
9ccdd166-0570-4c56-8d27-3c871cc7e287,e0131444-ad83-4727-b51d-409268e26d6e,something,11:12:34,14:10:54
fdb8fee4-a978-4863-8356-6f20d012e6f8,65e7cb9c-0e00-4ecc-a71f-b7fa80d01562,dog,06:20:42,15:47:29
8fdecc1e-7169-4057-ac70-cdf4fecb8d46,bf2e26eb-3165-4f7e-9ee7-862903d79fdb,have,20:34:34,23:12:12
f3e2ceab-53a8-4a34-9afb-0be2f7d5ad24,375fbc78-0e69-4d92-acc2-702e0ce43966,page,19:36:19,23:30:13
864e4082-b11c-4a7a-a095-b8839964c85e,78861145-5e04-40b1-8ae7-3a57f3565dce,apply,08:12:41,21:34:23
4bf141ca-22b0-4073-86c4-dd6ad2029aa8,3b489a00-ddef-41ce-9d13-5606fce33195,shake,07:16:03,15:33:49
9a8bf3e2-a28b-49da-b57d-10c1cde43413,b0e9fdde-23e5-439e-8b27-000e31977778,smile,12:38:48,17:26:07
73f0b93f-6b0c-4fd7-b6e0-fdad900f6c23,06099e4b-365d-4a2d-b149-8134b70643e3,other,00:59:27,20:41:10
8c133492-ec73-4fb2-98e3-6c4e5a2fb520,209c1023-2e6a-4dcd-a498-ba1e2bc96db5,because,03:03:44,13:28:13
bebb0b4d-006f-4387-8fde-2eb7f754abc6,3aa8b0c9-9e82-49d9-8912-9d645f4a0a82,author,01:48:59,21:20:11
1f7ff274-c5c1-42f1-8551-4dc5cfa128ad,460f039f-7744-4747-8c9c-8c1f9bf661d1,to,16:50:13,22:44:23
a302b528-30b6-4035-9367-b6d2ad89704d,6dd808c9-6787-46cc-87f3-cac4dc7531ec,coach,19:04:01,23:10:54
33ae2956-add1-4b8b-a11f-8216bd45567b,33e63531-6157-4901-8538-3af7ac9e4cb1,really,19:24:25,23:15:03
9abde91d-b43a-4691-9090-ac5e9cdbc8df,abe5376f-a20a-4669-a4e0-a74a233eedb2,forget,17:05:21,23:03:31
f9c0acc4-24fc-4b52-a3ef-9db0d0fa84a9,722a594a-536c-4abb-9db9-8fa89ba0a311,development,05:04:24,11:58:09
c1cda99f-85a6-4964-bad0-d2d763c2b627,853a81b3-f8a6-4e60-8497-5666ffe2707c,management,09:11:33,21:34:43
aae8162a-051e-41c0-8d5e-34116b41fa80,6c9c4b7d-1301-43a9-972e-5c3fa6682703,through,13:46:14,19:34:40
44d250f6-7ae2-40a4-b696-5a44601f24bf,0723cf66-18da-4e89-a989-6b2f52ae2a1e,because,01:13:24,18:22:23
cb7be116-f20e-4563-9e7f-0de44c39b829,ced6913f-6b62-437d-a982-d6ccaee8e6ff,wrong,11:31:02,20:53:47
9bcdc47b-34cb-441c-bdec-d8f6ca2235a9,e2a25571-81d7-4899-a45b-498efb4929d4,country,15:33:21,22:14:54
cef1a140-b460-464d-a07f-3ee718d0311f,873170a5-ad34-432f-bc81-e11e6d57ebd6,star,15:26:04,23:04:54
8d4b0e92-4bd7-4e47-b5e1-f69fbe877256,de5b8f04-18ce-4401-9dfe-86132c7fbdff,perform,05:35:08,12:43:34
8bd11329-9b6e-4027-9798-5588fb75787e,32da4aaf-29cd-4758-b9dc-a21724988a22,say,19:58:12,23:08:17
a5accc2a-6129-44c9-af90-398f737ff5fa,e53938d7-389d-44be-9b16-42152b4d050c,face,07:53:49,16:35:56
a55d9a25-cb55-4ef9-a672-c79228b0ac21,476325f6-7d1c-45ff-b10a-3a3c4e79798b,nature,16:43:40,20:08:14
28026fbb-3d82-416d-b313-bfddc1b5eb35,850746e4-39bc-47c3-a421-ddfc56174640,far,15:10:16,21:23:01
76b599bf-c75f-47d5-a52a-1fb621760916,4bff3fbc-cdee-4187-bcd4-5b2bfedf99e2,turn,08:31:47,21:07:20
6cf57f45-2eef-4917-bf9a-ef45b7dacf76,612c12c5-6882-48a7-82ec-79fac0601254,image,05:15:33,20:17:35
1aaf2170-9941-4a2c-9fb3-4a5f63de5584,f1451062-0b7b-48e8-9336-5199417280a8,hope,06:41:44,21:10:48
0f6b5227-289e-4007-8e15-01e6c37d6d73,d8464b83-9db8-4259-b83d-65564aa266d9,research,11:56:05,14:22:33
75b2e72e-6d88-4252-a968-8351da69d7e7,511dedd5-d1bf-4add-9386-9e2bf83f4c59,experience,13:22:55,22:00:40
7294b47d-9198-4308-8040-427e771dbcdd,a2495242-1fba-4b19-ba9e-254f9a8b0a98,public,08:25:03,17:31:15
d3fb8882-87b1-476a-9918-5c4283cc7c85,ae8030e2-2605-4941-b258-5c28a4bad851,allow,08:12:12,20:51:11
4af4f2d3-f092-48de-948c-5eeaaa8cdf7c,577bb5d3-f0ed-4a2a-9def-343d1e10a933,use,08:05:54,14:02:58
f433cf68-8e14-464d-8527-96ec1a200596,448ff5c2-bdf5-44af-885c-477dffd661b1,military,07:40:53,16:17:44
477fa521-43f5-44fb-b07d-1aa0f9043c46,4f5d9fb3-c59e-4993-a12e-b2785ec905b6,myself,20:28:45,23:52:21
a85294c7-08f2-4910-9194-6ca2b62453a3,42393347-e623-4428-b508-5229a596fdc5,operation,00:59:38,20:42:48
003651c8-b33b-4bdf-8744-b14553041b71,6016d208-38a6-4d88-8c7b-639553ca77a2,manage,14:59:42,18:07:15
9fab6e1f-2699-4c2a-9af2-d17e99a79c01,dca53243-ff4f-49b6-bbd5-ea2c7c689822,morning,02:04:54,08:43:39
53b211d8-dfd6-458e-9141-9010a1cb362a,48140094-8e39-4820-8615-969254a84433,where,14:29:20,17:38:14
fd22d6d3-d743-4fdd-981a-3c6e41b6691a,f0978713-1859-4e0d-bad3-49d46340eda4,quickly,14:00:42,17:30:20
9e73e842-0882-4964-8ccf-a08db10d58a9,ce0f7bed-c33a-403a-b8c7-7e3a970a6639,cultural,06:41:07,21:03:11
adae02e7-fcbd-46b0-bd32-81741438628a,e2293339-174d-4e57-88da-59ceb9e99d7e,child,16:10:59,19:34:48
6cddf5a4-4f94-457f-a7b7-afe1448c8f9a,4073ad2b-f256-4677-8b83-b5847f26f173,cell,13:31:56,17:25:47
e842e9b8-488c-4e06-b7e2-8f973d138bd5,e653a412-1a0f-4e93-992a-57707c4d71e3,see,19:50:11,23:29:32
042962c1-e76b-44fb-aa0b-f2481afaa48d,b274f6c6-99ac-430a-b32a-7ec253db7b3a,quality,05:39:04,10:45:09
18047dcd-9ecd-4a6d-8418-4b86afb8f1b6,6f2b7a64-2930-429a-bb24-cb850e71d9e9,much,04:43:14,12:15:27
a5d7d69a-9f56-4b67-bc50-5439bbf49906,48a13ed7-fdfc-4177-aa13-d89bba6cc741,now,15:58:43,21:23:32
39f4aefc-864c-4558-bc78-15c59d65bc0e,1d044bea-8568-49f1-b1dc-8bb43aaa84f6,reach,11:36:53,15:06:08
065049dc-d1c3-4e3c-a6cf-f123bb05d341,9c54a297-3374-41ab-a3ab-5eb54254a50b,watch,09:04:28,17:55:53
59bb0cb6-ca84-47cd-a846-9451ba5e7836,2a8975fc-5d85-41f4-97bb-3c4c4148928e,off,18:14:25,21:56:28
4e8cbc22-2076-4da3-86ee-06a8cb062f21,fe3f0736-49f8-45e1-a6c8-55c81305204c,draw,03:26:06,10:35:49
68bea21f-f4f7-403b-8040-10b8edc0fd66,a5b43b71-5833-4d54-aa04-a2c4f303162f,image,14:22:15,19:01:33
c9596f0d-f6c1-40d0-8f0d-1d0bac1a7352,4801326a-cd14-4008-9371-2d0ef4c60a3c,page,10:11:32,19:34:11
f14eec81-27b8-4005-9877-ba4e09af0b82,1042993c-4f76-415f-8bfc-8edeae67b7f7,everyone,10:06:05,19:32:35
e191d40b-6e1d-4126-8128-366c90a55a83,a24cc914-eb34-4f6e-90e6-be3496bbe8e9,Mrs,08:18:01,16:39:07
4112c1cd-2b1f-41b9-932f-62adec36f6f9,10b2fd85-ce97-4647-a3a6-0ad1996505f6,know,07:13:25,15:56:05
678eb2f2-4b2c-474b-aef7-20737f094a25,f0884812-ac43-4743-9434-df9e289b3d75,yes,09:55:40,19:55:42
ca108c0f-9155-441b-a274-cdafc425d23e,03254020-50b0-41ba-b438-251f2af1ccb3,positive,02:37:09,16:57:53
5e850231-4dc6-4b9b-9273-5e6dcce18f43,9cd88d38-d395-4109-93cd-aa28586c9cc9,center,09:21:44,15:16:38
0b009793-4770-4d7b-a70f-a90f6ffdafd2,31c5486c-a3cb-4b9a-a32f-7f60bfab3e26,fish,10:36:47,19:08:50
9cc1ccc6-c7c5-49be-8023-3c2072ca2a44,045c7bef-d16d-4b43-b8e3-861b959648ba,race,19:22:31,22:57:31
194e4bcf-292f-4be2-bf00-794861718e6b,bab4b2a3-fce3-44c2-8c59-26a31c60c01d,security,14:58:40,21:25:39
2c4dc18a-c77a-4ea6-930e-3041a8210c4c,8c169610-13a2-429f-a807-4d0a3ea7d1ea,table,01:56:14,12:03:43
7a0ed1c3-cf36-4c09-b063-7e378e209d56,a5175811-a073-4731-80e5-d58ded9a5daa,different,16:35:34,23:45:06
e279bc32-66c8-4320-ba7e-c4a8776e21f1,3cf9f73d-9d77-4c69-bf42-12be59465736,box,19:48:29,23:51:06
96b0b19a-9ecd-4cae-87b3-0a7c3d0f63ae,d076711f-973d-4f12-b6ca-f3f6532440cf,center,12:53:41,23:38:41
